id,설치장소명,설치장소상세,설치시도명,설치시군구명,설치시설구분,서비스제공사명,와이파이SSID,설치년월,소재지도로명주소,소재지지번주소,관리기관명,관리기관전화번호,위도,경도,데이터기준일자
8067,주천 덕치보건진료소,주천 덕치보건진료소,전라북도,남원시,관공서,SKT,T브로,2014-1-1,전라북도 남원시 주천면 구룡폭포길 387-11,전라북도 남원시 주천면 덕치리 55-3,전라북도 남원시청,063-620-6220,35.397537,127.505082,2016-09-02
8068,수지 남창보건진료소,수지 남창보건진료소,전라북도,남원시,관공서,SKT,T브로,2014-1-1,전라북도 남원시 수지면 남창길 25,전라북도 남원시 수지면 남창리 689-3,전라북도 남원시청,063-620-6220,35.326972,127.331782,2016-09-02
8069,송동 장국보건진료소,송동 장국보건진료소,전라북도,남원시,관공서,SKT,T브로,2014-1-1,전라북도 남원시 송동면 부석안길 36,전라북도 남원시 송동면 장국리 649-1,전라북도 남원시청,063-620-6220,35.335333,127.317361,2016-09-02
8070,송동 연산보건진료소,송동 연산보건진료소,전라북도,남원시,관공서,SKT,T브로,2014-1-1,전라북도 남원시 송동면 송동연산길 1,전라북도 남원시 송동면 연산리 338-1,전라북도 남원시청,063-620-6220,35.373252,127.361717,2016-09-02
8071,주생 도산보건진료소,주생 도산보건진료소,전라북도,남원시,관공서,SKT,T브로,2014-1-1,전라북도 남원시 주생면 상도길 20,전라북도 남원시 주생면 도산리 288-1,전라북도 남원시청,063-620-6220,35.370887,127.279115,2016-09-02
8072,금지 신월보건진료소,금지 신월보건진료소,전라북도,남원시,관공서,SKT,T브로,2014-1-1,전라북도 남원시 금지면 택내길 13,전라북도 남원시 금지면 신월리 801-13,전라북도 남원시청,063-620-6220,35.327982,127.297998,2016-09-02
8073,광한루원,광한루원,전라북도,남원시,지역문화시설,SKT,T브로,2014-1-1,전라북도 남원시 요천로 1447,전라북도 남원시 천거동 187-1,전라북도 남원시청,063-620-6220,35.402742,127.379542,2016-09-02
8074,시외버스터미널,시외버스터미널,전라북도,남원시,교통시설,SKT,T브로,2014-1-1,전라북도 남원시 용성로 109,전라북도 남원시 동충동 37-1,전라북도 남원시청,063-620-6220,35.409621,127.387932,2016-09-02
8075,시내버스터미널,시내버스터미널,전라북도,남원시,교통시설,SKT,T브로,2014-1-1,전라북도 남원시 남문로 315,전라북도 남원시 왕정동 535-7,전라북도 남원시청,063-620-6220,35.405731,127.365813,2016-09-02
8076,이천시청,본청내,경기도,이천시,관공서,KT,Olleh WiFi,2010-12-1,경기도 이천시 부악로 40,경기도 이천시 중리동 490,경기도 이천시청,031-644-2302,37.2716901,127.4343599,2016-10-25
8077,이천시의회,시의회내,경기도,이천시,관공서,KT,Olleh WiFi,2010-12-1,경기도 이천시 부악로 40,경기도 이천시 중리동 490,경기도 이천시청,031-644-2302,37.2716901,127.4343599,2016-10-25
8078,이천아트홀,아트홀내,경기도,이천시,관공서,KT,Olleh WiFi,2010-12-1,경기도 이천시 부악로 40,경기도 이천시 중리동 490,경기도 이천시청,031-644-2302,37.2716901,127.4343599,2016-10-25
8079,삼덕여객터미널,전체,경상남도,통영시,교통시설,KT,,2014-1-1,경상남도 통영시 산양읍 원향1길 6,경상남도 통영시 산양읍 삼덕리 380,한국정보화진흥원,1899-4876,34.795841,128.384016,2015-03-25
8080,자생원,전체,경상남도,통영시,서민·복지시설,KT,,2014-1-1,경상남도 통영시 통영해안로 484-2,경상남도 통영시 정량동 156,한국정보화진흥원,1899-4876,34.851903,128.432535,2015-03-25
8081,무전시립도서관,1층,경상남도,통영시,지역문화시설,KT,,2014-1-1,경상남도 통영시 무전3길 29,경상남도 통영시 무전동 1054-8,한국정보화진흥원,1899-4876,34.861407,128.424305,2015-03-25
8082,통영시 종합사회복지관,1층,경상남도,통영시,서민·복지시설,KT,,2014-1-1,경상남도 통영시 안개4길 94,경상남도 통영시 무전동 464-1,한국정보화진흥원,1899-4876,34.859512,128.432476,2015-03-25
8083,무전동사무소,민원실,경상남도,통영시,관공서,KT,,2014-1-1,경상남도 통영시 안개4길 47,경상남도 통영시 무전동 996-1,한국정보화진흥원,1899-4876,34.857295,128.432169,2015-03-25
8084,통영도서관,1층,경상남도,통영시,지역문화시설,KT,,2014-1-1,경상남도 통영시 봉수로 25,경상남도 통영시 봉평동 196,한국정보화진흥원,1899-4876,34.828721,128.416266,2015-03-25
8085,통영시 산양읍사무소,1층,경상남도,통영시,관공서,KT,,2014-1-1,경상남도 통영시 산양읍 산양중앙로 79,경상남도 통영시 산양읍 남평리 706-1,한국정보화진흥원,1899-4876,34.803447,128.395745,2015-03-25
8086,통영시 시민문화회관,전체,경상남도,통영시,지역문화시설,KT,,2014-1-1,경상남도 통영시 동문4길 10-22,경상남도 통영시 정량동 230-1,한국정보화진흥원,1899-4876,34.841286,128.429451,2015-03-25
8087,통영중앙전통시장,전체,경상남도,통영시,서민·복지시설,KT,,2014-1-1,경상남도 통영시 중앙시장1길 14-16,경상남도 통영시 중앙동 38-4,한국정보화진흥원,1899-4876,34.845296,128.424682,2015-03-25
8088,통영시 한산면사무소,민원실,경상남도,통영시,관공서,KT,,2014-1-1,경상남도 통영시 한산면 한산일주로 844,경상남도 통영시 한산면 하소리 28-3,한국정보화진흥원,1899-4876,34.767117,128.507612,2015-03-25
8089,광도면죽림민원실,민원실,경상남도,통영시,관공서,KT,,2014-1-1,경상남도 통영시 광도면 죽림3로 56,경상남도 통영시 광도면 죽림리 1574-36,한국정보화진흥원,1899-4876,34.8821584,128.419465,2015-03-25
8090,통영종합고용지원센터,민원실,경상남도,통영시,관공서,KT,,2014-1-1,경상남도 통영시 광도면 죽림1로 69,경상남도 통영시 광도면 죽림리 1580-18,한국정보화진흥원,1899-4876,34.876971,128.420711,2015-03-25
8091,농협 통영농협봉평지점,전체,경상남도,통영시,관공서,KT,,2014-1-1,경상남도 통영시 도남로 98,경상남도 통영시 봉평동 145-3,한국정보화진흥원,1899-4876,34.831093,128.415591,2015-03-25
8092,도천이동민원실,민원실,경상남도,통영시,관공서,KT,,2014-1-1,경상남도 통영시 통영해안로 147-7,경상남도 통영시 도천동 998-3번지,한국정보화진흥원,1899-4876,34.837094,128.413641,2015-03-25
8093,통영보건소,전체,경상남도,통영시,서민·복지시설,KT,,2014-1-1,경상남도 통영시 안개4길 108,경상남도 통영시 무전동 401-1,한국정보화진흥원,1899-4876,34.859847,128.432052,2015-03-25
8094,북신동사무소,민원실,경상남도,통영시,관공서,KT,,2014-1-1,경상남도 통영시 여황로 403-6,경상남도 통영시 북신동 698-3,한국정보화진흥원,1899-4876,34.856976,128.425584,2015-03-25
8095,중앙동사무소(통영),민원실,경상남도,통영시,관공서,KT,,2014-1-1,경상남도 통영시 동문로 28,경상남도 통영시 중앙동 639-2,한국정보화진흥원,1899-4876,34.846713,128.426843,2015-03-25
8096,통영종합버스터미널,전체,경상남도,통영시,교통시설,LGU+,,2014-1-1,경상남도 통영시 광도면 죽림4로 24,경상남도 통영시 광도면 죽림리 1569,한국정보화진흥원,1899-4876,34.889955,128.411575,2015-03-25
8097,한국해양소년단,전체,경상남도,통영시,서민·복지시설,LGU+,,2014-1-1,경상남도 통영시 발개로 194,경상남도 통영시 도남동 340-5,한국정보화진흥원,1899-4876,34.825249,128.426525,2015-03-25
8098,통영지부 여객터미널,전체,경상남도,통영시,교통시설,LGU+,,2014-1-1,경상남도 통영시 통영해안로 234,경상남도 통영시 서호동 316,한국정보화진흥원,1899-4876,34.839676,128.420411,2015-03-25
8099,통영여객터미널,전체,경상남도,통영시,교통시설,SKT,,2014-1-1,경상남도 통영시 통영해안로 234,경상남도 통영시 서호동 316,한국정보화진흥원,1899-4876,34.839676,128.420411,2015-03-25
8100,안정이동민원실,민원실,경상남도,통영시,관공서,SKT,,2014-1-1,경상남도 통영시 광도면 벽방4길 2,경상남도 통영시 광도면 안정리 1022-1번지,한국정보화진흥원,1899-4876,34.950051,128.410769,2015-03-25
8101,통영시 노인복지관,전체,경상남도,통영시,서민·복지시설,SKT,,2014-1-1,경상남도 통영시 광도면 죽림안길 56,경상남도 통영시 광도면 죽림리 318-15번지,한국정보화진흥원,1899-4876,34.881761,128.411709,2015-03-25
8102,통영시 장애인종합복지관,전체,경상남도,통영시,서민·복지시설,SKT,,2014-1-1,경상남도 통영시 용남면 기호바깥길 7-89,경상남도 통영시 광도면 용남면 장문리 912번지,한국정보화진흥원,1899-4876,34.882346,128.411909,2015-03-25
8103,도남사회복지관,전체,경상남도,통영시,서민·복지시설,SKT,,2014-1-1,경상남도 통영시 발개로 153,경상남도 통영시 도남동 483-2번지,한국정보화진흥원,1899-4876,34.826737,128.421427,2015-03-25
8104,도천이동민원실,민원실,경상남도,통영시,관공서,SKT,,2014-1-1,경상남도 통영시 통영해안로 147-7,경상남도 통영시 도천동 998-3번지,한국정보화진흥원,1899-4876,34.837094,128.413641,2015-03-25
8105,통영시청(민원실),민원실,경상남도,통영시,관공서,SKT,,2014-1-1,경상남도 통영시 통영해안로 515,경상남도 통영시 무전동 357번지,한국정보화진흥원,1899-4876,34.854317,128.433226,2015-03-25
8106,북신전통시장,전체,경상남도,통영시,서민·복지시설,SKT,,2014-1-1,경상남도 통영시 북신시장1길 33,경상남도 통영시 북신동 662-14번지,한국정보화진흥원,1899-4876,34.855571,128.427873,2015-03-25
8107,서호전통시장,전체,경상남도,통영시,서민·복지시설,SKT,,2014-1-1,경상남도 통영시 새터길 42-7,경상남도 통영시 서호동 177-417번지,한국정보화진흥원,1899-4876,34.841293,128.419446,2015-03-25
8108,성광직업재활원,전체,경상남도,통영시,서민·복지시설,SKT,,2014-1-1,경상남도 통영시 통영해안로 484-2,경상남도 통영시 정량동 156번지,한국정보화진흥원,1899-4876,34.851903,128.432535,2015-03-25
8109,송현1동 주민센터,민원실,대구광역시,달서구,관공서,LGU+,,2013-12-1,대구광역시 달서구 중흥로8길 41 (송현동),대구광역시 달서구 송현동 1995,대구광역시 달서구청,053-667-2471,35.8291566,128.5372684,2016-01-01
8110,송현2동 주민센터,민원실,대구광역시,달서구,관공서,LGU+,,2013-12-1,대구광역시 달서구 배로83길 120-14 (송현동),대구광역시 달서구 송현동 528-3,대구광역시 달서구청,053-667-2471,35.8328273,128.5280961,2016-01-01
8111,본동 주민센터,민원실,대구광역시,달서구,관공서,LGU+,,2013-12-1,대구광역시 달서구 구마로26길 62 (본동),대구광역시 달서구 본동 867-3,대구광역시 달서구청,053-667-2471,35.8344783,128.5235715,2016-01-01
8112,달서구보건소,민원실,대구광역시,달서구,관공서,LGU+,,2013-12-1,대구광역시 달서구 학산로 45 (성동),대구광역시 달서구 성동 281,대구광역시 달서구청,053-667-2471,35.8297669,128.5151344,2016-01-01
8113,성서보건지소,민원실,대구광역시,달서구,관공서,SKT,,2013-12-1,대구광역시 달서구 계대동문로 79 (이곡동),대구광역시 달서구 이곡동 1191-4,대구광역시 달서구청,053-667-2471,35.8556047,128.483587,2016-01-01
8114,달서구자원봉사센터,전체,대구광역시,달서구,서민·복지시설,SKT,,2014-12-1,대구광역시 달서구 진천로9길 33 (진천동),대구광역시 달서구 진천동 626-39,대구광역시 달서구청,053-667-2471,35.8121755,128.520636,2016-01-01
8115,본리종합사회복지관,전체,대구광역시,달서구,서민·복지시설,SKT,,2014-12-1,대구광역시 달서구 당산로 37-14 (본리동),대구광역시 달서구 본리동 110-4,대구광역시 달서구청,053-667-2471,35.8409965,128.5255917,2016-01-01
8116,성종합사회복지관,전체,대구광역시,달서구,서민·복지시설,SKT,,2014-12-1,대구광역시 달서구 학산로7길 39 (성동),대구광역시 달서구 성동 273,대구광역시 달서구청,053-667-2471,35.8326649,128.5130353,2016-01-01
8117,장호원읍,민원실,경기도,이천시,관공서,KT,Olleh WiFi,2010-12-1,경기도 이천시 장호원읍 서동대로 8844-6,경기도 이천시 장호원읍 진암리 17-21,경기도 이천시청,031-644-2302,37.11493368,127.6171382,2016-10-25
8118,부발읍,민원실,경기도,이천시,관공서,KT,Olleh WiFi,2010-12-1,경기도 이천시 부발읍 무촌로 121,경기도 이천시 부발읍 무촌리 168-9,경기도 이천시청,031-644-2302,37.28360225,127.4869944,2016-10-25
8119,신둔면,민원실,경기도,이천시,관공서,KT,Olleh WiFi,2010-12-1,경기도 이천시 신둔면 경충대로 3128,경기도 이천시 신둔면 수광리 153-1,경기도 이천시청,031-644-2302,37.30621355,127.403936,2016-10-25
8120,백사면,민원실,경기도,이천시,관공서,KT,Olleh WiFi,2010-12-1,경기도 이천시 백사면 현방로 65,경기도 이천시 백사면 현방리 87-7,경기도 이천시청,031-644-2302,37.33907549,127.4907603,2016-10-25
8121,호법면,민원실,경기도,이천시,관공서,KT,Olleh WiFi,2010-12-1,경기도 이천시 호법면 이섭대천로527번길 27,경기도 이천시 호법면 후안리 246,경기도 이천시청,031-644-2302,37.22298969,127.424706,2016-10-25
8122,마장면,민원실,경기도,이천시,관공서,KT,Olleh WiFi,2010-12-1,경기도 이천시 마장면 오천로 107,경기도 이천시 마장면 오천리 62-4,경기도 이천시청,031-644-2302,37.24885392,127.3579404,2016-10-25
8123,대월면,민원실,경기도,이천시,관공서,KT,Olleh WiFi,2010-12-1,경기도 이천시 대월면 사동로 1-10,경기도 이천시 대월면 초지리 220,경기도 이천시청,031-644-2302,37.22972984,127.4925523,2016-10-25
8124,모가면,민원실,경기도,이천시,관공서,KT,Olleh WiFi,2010-12-1,경기도 이천시 모가면 진상미로 1295,경기도 이천시 모가면 진가리 114-6,경기도 이천시청,031-644-2302,37.17159839,127.4802034,2016-10-25
8125,설성면,민원실,경기도,이천시,관공서,KT,Olleh WiFi,2010-12-1,경기도 이천시 설성면 설장로17번길 6-5이천시 설성면 금당리 126-1,경기도 이천시 금당리 126-1,경기도 이천시청,031-644-2302,37.13236299,127.5219955,2016-10-25
8126,율면,민원실,경기도,이천시,관공서,KT,Olleh WiFi,2010-12-1,경기도 이천시 율면 고당로 132,경기도 이천시 율면 고당리 241-22,경기도 이천시청,031-644-2302,37.0943477,127.5463503,2016-10-25
8127,창전동,민원실,경기도,이천시,관공서,KT,Olleh WiFi,2010-12-1,경기도 이천시 영창로163번길 22,경기도 이천시 창전동 420-9,경기도 이천시청,031-644-2302,37.28281228,127.4412031,2016-10-25
8128,증포동,민원실,경기도,이천시,관공서,KT,Olleh WiFi,2010-12-1,경기도 이천시 증산서길 89,경기도 이천시 증포동 182-5,경기도 이천시청,031-644-2302,37.29036274,127.452705,2016-10-25
8129,중리동,민원실,경기도,이천시,관공서,KT,Olleh WiFi,2010-12-1,경기도 이천시 서희로 27,경기도 이천시 중리동 187,경기도 이천시청,031-644-2302,37.27804417,127.4411617,2016-10-25
8130,관고동,민원실,경기도,이천시,관공서,KT,Olleh WiFi,2010-12-1,경기도 이천시 설봉로 65,경기도 이천시 관고동 38-1,경기도 이천시청,031-644-2302,37.28235206,127.4379934,2016-10-25
8131,이천시립도서관,도서관내,경기도,이천시,관공서,KT,Olleh WiFi,2010-12-1,경기도 이천시 설봉로81번길 50,경기도 이천시 창전동 335-9,경기도 이천시청,031-644-2302,37.28698833,127.436649,2016-10-25
8132,이천시립청미도서관,도서관내,경기도,이천시,관공서,KT,Olleh WiFi,2010-12-1,경기도 이천시 장호원읍 서동대로8829번길 53-6,경기도 이천시 장호원읍 장호원리 371,경기도 이천시청,031-644-2302,37.11707699,127.6152878,2016-10-25
8133,이천공설운동장,공설운동장내,경기도,이천시,지역문화시설,KT,Olleh WiFi,2010-12-1,경기도 이천시 서희로 7-14,경기도 이천시 중리동 449,경기도 이천시청,031-644-2302,37.27691345,127.4408981,2016-10-25
8134,이천차량등록사업소,민원실,경기도,이천시,관공서,KT,Olleh WiFi,2010-12-1,경기도 이천시 경충대로 2603,경기도 이천시 중리동 111-1,경기도 이천시청,031-644-2302,37.27450831,127.4441087,2016-10-25
